e,b,h2,cah1,cah2,diss,v,w,j,d_i,theta,phi,eta,n_i,j_i,rho1x,rho1y,rho1z,rho2x,rho2y,rho2z,p1x,p1y,p1z,tf
40000.0,0.5,0,1,0,0,7.0,0.7723867410526409,30.0,31.716174233476636,0.8603289803079479,1.089349314823853,5.60019348429357,1.0,0,-2.1342948315020034,25.437146864022274,-52.46016791631242,-2.1342948315020034,25.437146864022274,-52.46016791631242,0.8796932040979705,6.453970146612429,-5.816562157406583,22200.86810863744
40000.0,0.5,1,0,0,0,4.0,0.03363709649859312,10.0,31.254519972533913,1.229599717523535,2.2495064738679496,3.36026113694432,1.0,0,1.0576722622813175,-0.9745715851353186,-1.5376539407256302,1.0576722622813175,-0.9745715851353186,-1.5376539407256302,2.4726254496021896,-0.564388979527223,-9.255883083154249,12737.02079628145
40000.0,0.5,1,0,0,0,2.0,0.009732933789283183,8.0,30.42181261704185,1.9891202476363012,1.4451785417652523,3.1489714844104526,1.0,0,-0.07281108621774268,-1.0107867424285981,0.3204880608201635,-0.07281108621774268,-1.0107867424285981,0.3204880608201635,0.6238564723269131,1.8199078699402738,8.131612906731918,11146.107676065894
40000.0,0.5,1,0,0,0,5.0,3.2968963980946806,17.0,32.00498689695615,0.9396221731913127,3.715589052908726,3.0787630340361227,1.0,0,2.5130626204966457,1.0296361899052817,1.2391657691099403,2.5130626204966457,1.0296361899052817,1.2391657691099403,1.9941054281434318,-0.3014607845637818,7.168219325259221,20873.693916741842
40000.0,0.5,1,0,0,0,9.0,0.24697940664203671,11.0,30.875600781388066,2.2842262080470332,3.2369972675892194,5.133348693607732,1.0,0,-2.345466389090104,0.3951512570575953,-3.2435107119397384,-2.345466389090104,0.3951512570575953,-3.2435107119397384,2.8264562876197687,0.876567718160626,-0.4744820353851775,31272.419500826178
40000.0,0.75,1,0,0,0,6.0,0.07896453848282244,3.0,32.84588549549179,0.5884943430414453,0.8684672350462623,3.637395007138987,1.0,0,0.21830716798086128,0.05327367007853805,2.7216569170242106,0.21830716798086128,0.05327367007853805,2.7216569170242106,0.35712285302767766,0.7864333512955355,-4.077879736665518,13502.954057103663
40000.0,0.75,0,1,0,0,1.0,0.43020542916661675,27.0,31.764232341484906,0.8246585672986264,5.550326762932022,2.883951130746359,1.0,0,4.438179917755575,30.14873844060782,-51.48105092870578,4.438179917755575,30.14873844060782,-51.48105092870578,-2.0342848470405093,5.397052728149543,-7.52934266294772,12542.278077933644
40000.0,0.75,1,0,0,0,-0.0,0.06566821171702115,10.0,30.847718249374427,1.0987028533538226,1.754903060165381,5.115236271845374,1.0,0,-0.20276345809171617,1.4251683261419106,-0.46904374492270307,-0.20276345809171617,1.4251683261419106,-0.46904374492270307,-0.4624688503420341,-1.194093866984408,7.3248245611483895,9933.956855438353
40000.0,0.75,0,1,0,0,7.0,0.0756726552723087,23.0,31.362623753150498,0.9161744438852226,5.247285388104615,0.9096097667490302,1.0,0,30.83021466681415,-6.2233007440588395,-51.09567879426944,30.83021466681415,-6.2233007440588395,-51.09567879426944,1.236620169148217,1.6376451302947619,-3.1069556040081694,16521.2882440177
40000.0,0.75,1,0,0,0,9.0,0.006460949088954792,4.0,30.041817613328103,2.7013285558655022,4.273114205557216,0.09901496401822019,1.0,0,-0.7544847730569703,-2.5183360485243993,2.1469828051075726,-0.7544847730569703,-2.5183360485243993,2.1469828051075726,-0.7654560774339734,-2.952572214512133,4.017734298164542,21430.192250949796
40000.0,0.75,1,0,0,0,-0.0,3.0847471661524395,7.0,30.596765386014667,1.1144907945760971,0.5635956535698378,5.494972052778939,1.0,0,-0.5003851242706188,0.6997654340362661,-1.3792104899376025,-0.5003851242706188,0.6997654340362661,-1.3792104899376025,4.851986591121262,1.1589746081540426,2.0029621045044603,9663.116038757455
40000.0,0.75,1,0,0,0,0.0,3.9025917874857794,6.0,30.38127344876601,2.0037695414808785,4.197536324504217,3.5713128658018922,1.0,0,-0.050115757749644316,0.8804644521254609,-1.3668369514773138,-0.050115757749644316,0.8804644521254609,-1.3668369514773138,2.3571415471695256,1.241472631000445,4.289786783542378,9596.247530399958
40000.0,0.75,1,0,0,0,8.0,3.593837498789456,4.0,31.55280249790934,1.7332919513532588,3.095003645999272,1.3708309054431587,1.0,0,-0.20151023453306405,0.8823717257902007,-1.29154284582522,-0.20151023453306405,0.8823717257902007,-1.29154284582522,1.2318675008468238,8.376999499617673,-12.513918527304464,17275.116301121405
40000.0,0.75,1,0,0,0,2.0,3.261139046991682e-05,2.0,30.091107108673462,2.362946477984412,4.321699082023505,2.409977955305207,1.0,0,1.0392918054397893,1.7660345076377149,0.6470229884333683,1.0392918054397893,1.7660345076377149,0.6470229884333683,-1.2582050652055314,-3.2304043537138205,0.19992797007138438,10606.276251137126
40000.0,0.75,1,0,0,0,4.0,7.488020934654548e-05,13.0,32.24284446372231,2.0717283253457532,1.57983870400008,2.64557107880586,1.0,0,0.005089466707813552,-0.106215190800511,-2.1569629059637387,0.005089466707813552,-0.106215190800511,-2.1569629059637387,-0.050701314668309905,5.828583076441099,-9.457640663027066,15052.297815923059
